RAID Card Information:
Component Name       : RAID Card1
Product Name         : SR150-M
Board Serial Number  : 024JNF6TL8006293

PHY error statistics :
PHY#,     Timestamp,               InvalidDwordCount,       LossDwordSynchCount,     PhyResetProblemCount,    RunningDisparityErrorCount
0,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
1,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
2,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
3,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
4,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
5,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
6,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
7,        2021-12-30 11:14:51,     0,                       0,                       0,                       0,
