"id": "1","label": "InletTemp"#
2022/11/13 20:17:24#23
2022/11/13 20:27:24#23
2022/11/13 20:37:24#23
2022/11/13 20:47:24#23
2022/11/13 20:57:24#23
2022/11/13 21:07:24#23
2022/11/13 21:17:24#23
2022/11/13 21:27:24#23
2022/11/13 21:37:24#23
2022/11/13 21:47:24#24
2022/11/13 21:57:24#24
2022/11/13 22:07:24#23
2022/11/13 22:17:24#23
2022/11/13 22:27:24#23
2022/11/13 22:37:24#24
2022/11/13 22:47:24#23
2022/11/13 22:57:24#23
2022/11/13 23:07:24#23
2022/11/13 23:17:24#23
2022/11/13 23:27:24#23
2022/11/13 23:37:24#23
2022/11/13 23:47:24#23
2022/11/13 23:57:24#23
2022/11/14 00:07:24#23
2022/11/14 00:17:24#23
2022/11/14 00:27:24#23
2022/11/14 00:37:24#23
2022/11/14 00:47:24#23
2022/11/14 00:57:24#23
2022/11/14 01:07:24#23
2022/11/14 01:17:24#23
2022/11/14 01:27:24#23
2022/11/14 01:37:24#23
2022/11/14 01:47:24#23
2022/11/14 01:57:24#23
2022/11/14 02:07:24#23
2022/11/14 02:17:24#23
2022/11/14 02:27:24#23
2022/11/14 02:37:24#23
2022/11/14 02:47:24#23
2022/11/14 02:57:24#23
2022/11/14 03:07:24#23
2022/11/14 03:17:24#23
2022/11/14 03:27:24#23
2022/11/14 03:37:24#23
2022/11/14 03:47:24#23
2022/11/14 03:57:24#23
2022/11/14 04:07:24#23
2022/11/14 04:17:24#23
2022/11/14 04:27:24#23
2022/11/14 04:37:24#23
2022/11/14 04:47:24#23
2022/11/14 04:57:24#23
2022/11/14 05:07:24#23
2022/11/14 05:17:24#23
2022/11/14 05:27:24#23
2022/11/14 05:37:24#23
2022/11/14 05:47:24#23
2022/11/14 05:57:24#23
2022/11/14 06:07:24#23
2022/11/14 06:17:24#23
2022/11/14 06:27:24#23
2022/11/14 06:37:24#23
2022/11/14 06:47:24#23
2022/11/14 06:57:24#24
2022/11/14 07:07:24#23
2022/11/14 07:17:24#23
2022/11/14 07:27:24#23
2022/11/14 07:37:24#23
2022/11/14 07:47:24#23
2022/11/14 07:57:24#23
2022/11/14 08:07:24#23
2022/11/14 08:17:24#23
2022/11/14 08:27:24#23
2022/11/14 08:37:24#23
2022/11/14 08:47:24#23
2022/11/14 08:57:24#23
2022/11/14 09:07:24#23
2022/11/14 09:17:24#23
2022/11/14 09:27:24#23
2022/11/14 09:37:24#23
2022/11/14 09:47:24#24
2022/11/14 09:57:24#24
2022/11/14 10:07:24#23
2022/11/14 10:17:24#23
2022/11/14 10:27:24#24
2022/11/14 10:37:24#24
2022/11/14 10:47:24#23
2022/11/14 10:57:24#23
2022/11/14 11:07:24#23
2022/11/14 11:17:24#23
2022/11/14 11:27:24#23
2022/11/14 11:37:24#23
2022/11/14 11:47:24#23
2022/11/14 11:57:24#23
2022/11/14 12:07:24#23
2022/11/14 12:17:24#23
2022/11/14 12:27:24#24
2022/11/14 12:37:24#23
2022/11/14 12:47:24#23
2022/11/14 12:57:24#23
2022/11/14 13:07:24#23
2022/11/14 13:17:24#23
2022/11/14 13:27:24#23
2022/11/14 13:37:24#23
2022/11/14 13:47:24#24
2022/11/14 13:57:24#23
2022/11/14 14:07:24#23
2022/11/14 14:17:24#23
2022/11/14 14:27:24#23
2022/11/14 14:37:24#23
2022/11/14 14:47:24#23
2022/11/14 14:57:24#24
2022/11/14 15:07:24#23
2022/11/14 15:17:24#23
2022/11/14 15:27:24#23
2022/11/14 15:37:24#23
2022/11/14 15:47:24#24
2022/11/14 15:57:24#23
2022/11/14 16:07:24#23
2022/11/14 16:17:24#23
2022/11/14 16:27:24#23
2022/11/14 16:37:24#23
2022/11/14 16:47:24#23
2022/11/14 16:57:24#23
2022/11/14 17:07:24#23
2022/11/14 17:17:24#23
2022/11/14 17:27:24#23
2022/11/14 17:37:24#23
2022/11/14 17:47:24#23
2022/11/14 17:57:24#23
2022/11/14 18:07:24#23
2022/11/14 18:17:24#24
2022/11/14 18:27:24#23
2022/11/14 18:37:24#23
2022/11/14 18:47:24#23
2022/11/14 18:57:24#23
2022/11/14 19:07:24#23
2022/11/14 19:17:24#23
2022/11/14 19:27:24#23
2022/11/14 19:37:24#23
2022/11/14 19:47:24#23
2022/11/14 19:57:24#23
2022/11/14 20:07:24#23
2022/11/14 20:17:24#23
2022/11/14 20:27:24#23
2022/11/14 20:37:24#23
2022/11/14 20:47:24#23
2022/11/14 20:57:24#23
2022/11/14 21:07:24#23
2022/11/14 21:17:24#23
2022/11/14 21:27:24#24
2022/11/14 21:37:24#23
2022/11/14 21:47:24#23
2022/11/14 21:57:24#23
2022/11/14 22:07:24#23
2022/11/14 22:17:24#23
2022/11/14 22:27:24#23
2022/11/14 22:37:24#23
2022/11/14 22:47:24#23
2022/11/14 22:57:24#23
2022/11/14 23:07:24#23
2022/11/14 23:17:24#23
2022/11/14 23:27:24#23
2022/11/14 23:37:24#23
2022/11/14 23:47:24#23
2022/11/14 23:57:24#23
2022/11/15 00:07:24#24
2022/11/15 00:17:24#23
2022/11/15 00:27:24#23
2022/11/15 00:37:24#24
2022/11/15 00:47:24#23
2022/11/15 00:57:24#23
2022/11/15 01:07:24#23
2022/11/15 01:17:24#23
2022/11/15 01:27:24#23
2022/11/15 01:37:24#23
2022/11/15 01:47:24#23
2022/11/15 01:57:24#23
2022/11/15 02:07:24#23
2022/11/15 02:17:24#23
2022/11/15 02:27:24#23
2022/11/15 02:37:24#23
2022/11/15 02:47:24#23
2022/11/15 02:57:24#23
2022/11/15 03:07:24#23
2022/11/15 03:17:24#23
2022/11/15 03:27:24#23
2022/11/15 03:37:24#23
2022/11/15 03:47:24#23
2022/11/15 03:57:24#23
2022/11/15 04:07:24#23
2022/11/15 04:17:24#23
2022/11/15 04:27:24#23
2022/11/15 04:37:24#23
2022/11/15 04:47:24#23
2022/11/15 04:57:24#23
2022/11/15 05:07:24#23
2022/11/15 05:17:24#23
2022/11/15 05:27:24#23
2022/11/15 05:37:24#23
2022/11/15 05:47:24#23
2022/11/15 05:57:24#23
2022/11/15 06:07:24#24
2022/11/15 06:17:24#23
2022/11/15 06:27:24#23
2022/11/15 06:37:24#23
2022/11/15 06:47:24#23
2022/11/15 06:57:24#23
2022/11/15 07:07:24#23
2022/11/15 07:17:24#23
2022/11/15 07:27:24#23
2022/11/15 07:37:24#24
2022/11/15 07:47:24#23
2022/11/15 07:57:24#23
2022/11/15 08:07:24#25
2022/11/15 08:17:24#24
2022/11/15 08:27:24#23
2022/11/15 08:37:24#23
2022/11/15 08:47:24#23
2022/11/15 08:57:24#23
2022/11/15 09:07:24#24
2022/11/15 09:17:24#23
2022/11/15 09:27:24#23
2022/11/15 09:37:24#23
2022/11/15 09:47:24#23
2022/11/15 09:57:24#23
2022/11/15 10:07:24#23
2022/11/15 10:17:24#23
2022/11/15 10:27:24#23
2022/11/15 10:37:24#23
2022/11/15 10:47:25#23
2022/11/15 10:57:25#23
2022/11/15 11:07:25#24
2022/11/15 11:17:25#24
2022/11/15 11:27:25#23
2022/11/15 11:37:25#23
2022/11/15 11:47:25#23
2022/11/15 11:57:25#23
2022/11/15 12:07:25#23
2022/11/15 12:17:25#23
2022/11/15 12:27:25#23
2022/11/15 12:37:25#23
2022/11/15 12:47:25#23
2022/11/15 12:57:25#23
2022/11/15 13:07:25#23
2022/11/15 13:17:25#23
2022/11/15 13:27:25#23
2022/11/15 13:37:25#23
2022/11/15 13:47:25#23
2022/11/15 13:57:25#23
2022/11/15 14:07:25#23
2022/11/15 14:17:25#23
2022/11/15 14:27:25#23
2022/11/15 14:37:25#23
2022/11/15 14:47:25#23
2022/11/15 14:57:25#23
2022/11/15 15:07:25#23
2022/11/15 15:17:25#23
2022/11/15 15:27:25#23
2022/11/15 15:37:25#23
2022/11/15 15:47:25#24
2022/11/15 15:57:25#23
2022/11/15 16:07:25#23
2022/11/15 16:17:25#23
2022/11/15 16:27:25#23
2022/11/15 16:37:25#23
2022/11/15 16:47:25#23
2022/11/15 16:57:25#23
2022/11/15 17:07:25#24
2022/11/15 17:17:25#23
2022/11/15 17:27:25#23
2022/11/15 17:37:26#23
2022/11/15 17:47:26#23
2022/11/15 17:57:26#23
2022/11/15 18:07:26#24
2022/11/15 18:17:26#23
2022/11/15 18:27:26#23
2022/11/15 18:37:26#23
2022/11/15 18:47:26#23
2022/11/15 18:57:26#23
2022/11/15 19:07:26#23
2022/11/15 19:17:26#23
2022/11/15 19:27:26#23
2022/11/15 19:37:26#23
2022/11/15 19:47:26#23
2022/11/15 19:57:26#23
2022/11/15 20:07:26#23
2022/11/15 20:17:26#23
2022/11/15 20:27:26#23
2022/11/15 20:37:26#23
2022/11/15 20:47:26#23
2022/11/15 20:57:26#23
2022/11/15 21:07:26#23
2022/11/15 21:17:26#23
2022/11/15 21:27:26#24
2022/11/15 21:37:26#23
2022/11/15 21:47:26#24
2022/11/15 21:57:26#24
2022/11/15 22:07:26#23
2022/11/15 22:17:26#23
2022/11/15 22:27:26#23
2022/11/15 22:37:26#23
2022/11/15 22:47:26#23
2022/11/15 22:57:26#23
2022/11/15 23:07:26#23
2022/11/15 23:17:26#23
2022/11/15 23:27:26#23
2022/11/15 23:37:26#23
2022/11/15 23:47:26#23
2022/11/15 23:57:26#24
2022/11/16 00:07:26#24
2022/11/16 00:17:26#23
2022/11/16 00:27:26#23
2022/11/16 00:37:26#23
2022/11/16 00:47:26#23
2022/11/16 00:57:26#23
2022/11/16 01:07:26#23
2022/11/16 01:17:26#23
2022/11/16 01:27:26#23
2022/11/16 01:37:26#23
2022/11/16 01:47:26#23
2022/11/16 01:57:26#23
2022/11/16 02:07:26#23
2022/11/16 02:17:26#23
2022/11/16 02:27:26#23
2022/11/16 02:37:26#23
2022/11/16 02:47:26#23
2022/11/16 02:57:26#23
2022/11/16 03:07:26#23
2022/11/16 03:17:26#24
2022/11/16 03:27:26#23
2022/11/16 03:37:26#24
2022/11/16 03:47:26#23
2022/11/16 03:57:26#23
2022/11/16 04:07:26#23
2022/11/16 04:17:26#23
2022/11/16 04:27:26#23
2022/11/16 04:37:26#24
2022/11/16 04:47:26#23
2022/11/16 04:57:26#24
2022/11/16 05:07:26#23
2022/11/16 05:17:26#23
2022/11/16 05:27:26#23
2022/11/16 05:37:26#23
2022/11/16 05:47:26#23
2022/11/16 05:57:26#23
2022/11/16 06:07:26#23
2022/11/16 06:17:26#23
2022/11/16 06:27:26#23
2022/11/16 06:37:26#23
2022/11/16 06:47:26#23
2022/11/16 06:57:26#23
2022/11/16 07:07:26#23
2022/11/16 07:17:26#24
2022/11/16 07:27:26#23
2022/11/16 07:37:26#23
2022/11/16 07:47:26#23
2022/11/16 07:57:26#23
2022/11/16 08:07:26#23
2022/11/16 08:17:26#23
2022/11/16 08:27:26#23
2022/11/16 08:37:26#23
2022/11/16 08:47:26#23
2022/11/16 08:57:26#24
2022/11/16 09:07:26#23
2022/11/16 09:17:26#23
2022/11/16 09:27:26#23
2022/11/16 09:37:26#23
2022/11/16 09:47:26#23
2022/11/16 09:57:26#23
2022/11/16 10:07:26#23
2022/11/16 10:17:26#24
2022/11/16 10:27:26#23
2022/11/16 10:37:26#23
2022/11/16 10:47:26#23
2022/11/16 10:57:26#23
2022/11/16 11:07:26#23
2022/11/16 11:17:26#23
2022/11/16 11:27:26#23
2022/11/16 11:37:26#23
2022/11/16 11:47:26#23
2022/11/16 11:57:26#23
2022/11/16 12:07:26#23
2022/11/16 12:17:26#23
2022/11/16 12:27:26#23
2022/11/16 12:37:26#23
2022/11/16 12:47:26#23
2022/11/16 12:57:26#23
2022/11/16 13:07:26#23
2022/11/16 13:17:26#23
2022/11/16 13:27:26#23
2022/11/16 13:37:26#23
2022/11/16 13:47:26#23
2022/11/16 13:57:26#23
2022/11/16 14:07:26#24
2022/11/16 14:17:26#23
2022/11/16 14:27:26#23
2022/11/16 14:37:26#23
2022/11/16 14:47:26#23
2022/11/16 14:57:26#23
2022/11/16 15:07:26#23
2022/11/16 15:17:26#23
2022/11/16 15:27:26#23
2022/11/16 15:37:26#23
2022/11/16 15:47:26#23
2022/11/16 15:57:26#23
2022/11/16 16:07:26#23
2022/11/16 16:17:26#24
2022/11/16 16:27:26#23
2022/11/16 16:37:26#23
2022/11/16 16:47:26#23
2022/11/16 16:57:26#23
2022/11/16 17:07:26#23
2022/11/16 17:17:26#23
2022/11/16 17:27:26#23
2022/11/16 17:37:26#23
2022/11/16 17:47:26#23
2022/11/16 17:57:26#23
2022/11/16 18:07:26#23
2022/11/16 18:17:26#23
2022/11/16 18:27:26#23
2022/11/16 18:37:26#23
2022/11/16 18:47:26#23
2022/11/16 18:57:26#23
2022/11/16 19:07:26#23
2022/11/16 19:17:26#23
2022/11/16 19:27:26#23
2022/11/16 19:37:26#23
2022/11/16 19:47:26#23
2022/11/16 19:57:26#23
2022/11/16 20:07:26#23
2022/11/16 20:17:26#23
2022/11/16 20:27:26#23
2022/11/16 20:37:26#23
2022/11/16 20:47:26#23
2022/11/16 20:57:26#23
2022/11/16 21:07:26#23
2022/11/16 21:17:26#23
2022/11/16 21:27:26#23
2022/11/16 21:37:26#23
2022/11/16 21:47:26#23
2022/11/16 21:57:26#23
2022/11/16 22:07:26#23
2022/11/16 22:17:26#23
2022/11/16 22:27:26#23
2022/11/16 22:37:26#23
2022/11/16 22:47:26#23
2022/11/16 22:57:26#23
2022/11/16 23:07:26#23
2022/11/16 23:17:27#24
2022/11/16 23:27:27#23
2022/11/16 23:37:27#23
2022/11/16 23:47:27#23
2022/11/16 23:57:27#23
